Date,FTAG,FTHG,FTR,HTAG,HTHG,HTR,League_Code,League_Name,Season
03/11/12,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
03/11/12,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
03/11/12,4.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2012-2013
03/11/12,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
03/11/12,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
06/11/12,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/11/12,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/11/12,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/11/12,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/11/12,4.0,5.0,H,2.0,2.0,D,E1,Championship (Англия),2012-2013
06/11/12,0.0,5.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
06/11/12,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/11/12,2.0,2.0,D,1.0,1.0,D,E1,Championship (Англия),2012-2013
06/11/12,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
06/11/12,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/11/12,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
06/11/12,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
09/11/12,1.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
10/11/12,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
10/11/12,1.0,1.0,D,1.0,1.0,D,E1,Championship (Англия),2012-2013
10/11/12,2.0,2.0,D,1.0,1.0,D,E1,Championship (Англия),2012-2013
10/11/12,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
10/11/12,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
10/11/12,6.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
10/11/12,2.0,2.0,D,1.0,2.0,H,E1,Championship (Англия),2012-2013
10/11/12,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
10/11/12,2.0,1.0,A,0.0,1.0,H,E1,Championship (Англия),2012-2013
10/11/12,3.0,3.0,D,1.0,1.0,D,E1,Championship (Англия),2012-2013
11/11/12,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
17/11/12,3.0,2.0,A,3.0,1.0,A,E1,Championship (Англия),2012-2013
17/11/12,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
17/11/12,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
17/11/12,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
17/11/12,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
17/11/12,0.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
17/11/12,2.0,1.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
17/11/12,0.0,6.0,H,0.0,4.0,H,E1,Championship (Англия),2012-2013
17/11/12,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
17/11/12,4.0,1.0,A,3.0,0.0,A,E1,Championship (Англия),2012-2013
17/11/12,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
18/11/12,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
24/11/12,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
24/11/12,2.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
24/11/12,2.0,2.0,D,2.0,0.0,A,E1,Championship (Англия),2012-2013
24/11/12,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
24/11/12,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
24/11/12,2.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
24/11/12,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
24/11/12,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
24/11/12,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
24/11/12,3.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2012-2013
24/11/12,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
24/11/12,2.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2012-2013
27/11/12,1.0,1.0,D,1.0,1.0,D,E1,Championship (Англия),2012-2013
27/11/12,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
27/11/12,0.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
27/11/12,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
27/11/12,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
27/11/12,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
27/11/12,1.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
27/11/12,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
27/11/12,0.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
27/11/12,4.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2012-2013
27/11/12,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
28/11/12,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
30/11/12,2.0,3.0,H,1.0,1.0,D,E1,Championship (Англия),2012-2013
01/12/12,2.0,1.0,A,0.0,1.0,H,E1,Championship (Англия),2012-2013
01/12/12,4.0,1.0,A,4.0,0.0,A,E1,Championship (Англия),2012-2013
01/12/12,0.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
01/12/12,4.0,2.0,A,2.0,2.0,D,E1,Championship (Англия),2012-2013
01/12/12,1.0,4.0,H,1.0,2.0,H,E1,Championship (Англия),2012-2013
01/12/12,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
01/12/12,2.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2012-2013
01/12/12,4.0,1.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
01/12/12,1.0,4.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
02/12/12,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
02/12/12,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
07/12/12,4.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
08/12/12,2.0,2.0,D,1.0,1.0,D,E1,Championship (Англия),2012-2013
08/12/12,2.0,2.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
08/12/12,1.0,3.0,H,1.0,1.0,D,E1,Championship (Англия),2012-2013
08/12/12,2.0,2.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
08/12/12,0.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
08/12/12,2.0,2.0,D,2.0,1.0,A,E1,Championship (Англия),2012-2013
08/12/12,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
08/12/12,3.0,2.0,A,2.0,1.0,A,E1,Championship (Англия),2012-2013
08/12/12,3.0,2.0,A,1.0,1.0,D,E1,Championship (Англия),2012-2013
08/12/12,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
08/12/12,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
15/12/12,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
15/12/12,2.0,2.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
15/12/12,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
15/12/12,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
15/12/12,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
15/12/12,2.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
15/12/12,1.0,1.0,D,1.0,1.0,D,E1,Championship (Англия),2012-2013
15/12/12,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
15/12/12,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
15/12/12,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
15/12/12,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
15/12/12,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
18/12/12,2.0,2.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
21/12/12,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
21/12/12,2.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2012-2013
22/12/12,2.0,2.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
22/12/12,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
22/12/12,1.0,1.0,D,1.0,1.0,D,E1,Championship (Англия),2012-2013
22/12/12,1.0,2.0,H,1.0,1.0,D,E1,Championship (Англия),2012-2013
22/12/12,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
22/12/12,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
22/12/12,4.0,5.0,H,1.0,2.0,H,E1,Championship (Англия),2012-2013
22/12/12,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
22/12/12,0.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
26/12/12,2.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2012-2013
26/12/12,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
26/12/12,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
26/12/12,1.0,2.0,H,1.0,1.0,D,E1,Championship (Англия),2012-2013
26/12/12,2.0,1.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
26/12/12,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
26/12/12,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
26/12/12,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
26/12/12,2.0,4.0,H,1.0,1.0,D,E1,Championship (Англия),2012-2013
26/12/12,3.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
29/12/12,3.0,1.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
29/12/12,1.0,3.0,H,1.0,2.0,H,E1,Championship (Англия),2012-2013
29/12/12,3.0,1.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
29/12/12,2.0,4.0,H,1.0,2.0,H,E1,Championship (Англия),2012-2013
29/12/12,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
29/12/12,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
29/12/12,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
29/12/12,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
29/12/12,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
29/12/12,2.0,4.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
29/12/12,2.0,2.0,D,1.0,1.0,D,E1,Championship (Англия),2012-2013
29/12/12,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
01/01/13,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
01/01/13,0.0,3.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
01/01/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
01/01/13,1.0,3.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
01/01/13,1.0,3.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
01/01/13,3.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
01/01/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
01/01/13,1.0,6.0,H,0.0,3.0,H,E1,Championship (Англия),2012-2013
01/01/13,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
01/01/13,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
01/01/13,2.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
01/01/13,4.0,3.0,A,2.0,1.0,A,E1,Championship (Англия),2012-2013
11/01/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
12/01/13,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
12/01/13,1.0,1.0,D,1.0,1.0,D,E1,Championship (Англия),2012-2013
12/01/13,1.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
12/01/13,4.0,0.0,A,3.0,0.0,A,E1,Championship (Англия),2012-2013
12/01/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
12/01/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
12/01/13,1.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
12/01/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
12/01/13,3.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
12/01/13,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
12/01/13,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
18/01/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
19/01/13,2.0,2.0,D,2.0,1.0,A,E1,Championship (Англия),2012-2013
19/01/13,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
19/01/13,2.0,1.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
19/01/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
19/01/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
19/01/13,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
19/01/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
19/01/13,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
19/01/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
19/01/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
19/01/13,0.0,4.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
22/01/13,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
26/01/13,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2012-2013
26/01/13,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
26/01/13,2.0,1.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
26/01/13,3.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
26/01/13,2.0,1.0,A,1.0,1.0,D,E1,Championship (Англия),2012-2013
29/01/13,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
29/01/13,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
30/01/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
31/01/13,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
02/02/13,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
02/02/13,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
02/02/13,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
02/02/13,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2012-2013
02/02/13,0.0,3.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
02/02/13,0.0,4.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
02/02/13,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
02/02/13,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
02/02/13,2.0,2.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
02/02/13,1.0,3.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
02/02/13,1.0,2.0,H,1.0,1.0,D,E1,Championship (Англия),2012-2013
08/02/13,2.0,2.0,D,0.0,2.0,H,E1,Championship (Англия),2012-2013
09/02/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
09/02/13,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2012-2013
09/02/13,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
09/02/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
09/02/13,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
09/02/13,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
09/02/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
09/02/13,3.0,2.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
09/02/13,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
09/02/13,2.0,2.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
09/02/13,2.0,2.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
12/02/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
12/02/13,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
12/02/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
16/02/13,4.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
16/02/13,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
16/02/13,1.0,4.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
16/02/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
16/02/13,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
16/02/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
16/02/13,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
19/02/13,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2012-2013
19/02/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
19/02/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
19/02/13,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
19/02/13,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
19/02/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
19/02/13,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
19/02/13,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
19/02/13,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
19/02/13,5.0,1.0,A,2.0,1.0,A,E1,Championship (Англия),2012-2013
19/02/13,1.0,6.0,H,1.0,4.0,H,E1,Championship (Англия),2012-2013
20/02/13,0.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
23/02/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
23/02/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
23/02/13,1.0,4.0,H,0.0,3.0,H,E1,Championship (Англия),2012-2013
23/02/13,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
23/02/13,3.0,5.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
23/02/13,2.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
23/02/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
23/02/13,2.0,1.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
23/02/13,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
23/02/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
23/02/13,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
24/02/13,2.0,1.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
26/02/13,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
26/02/13,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
26/02/13,0.0,3.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
01/03/13,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
01/03/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
02/03/13,3.0,2.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
02/03/13,3.0,2.0,A,3.0,0.0,A,E1,Championship (Англия),2012-2013
02/03/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
02/03/13,1.0,4.0,H,1.0,1.0,D,E1,Championship (Англия),2012-2013
02/03/13,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
02/03/13,2.0,5.0,H,0.0,3.0,H,E1,Championship (Англия),2012-2013
02/03/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
02/03/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
02/03/13,1.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
02/03/13,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
05/03/13,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
05/03/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
05/03/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
05/03/13,1.0,1.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
05/03/13,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
05/03/13,2.0,4.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
05/03/13,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
05/03/13,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
05/03/13,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
05/03/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
05/03/13,2.0,2.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
05/03/13,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2012-2013
09/03/13,1.0,3.0,H,1.0,0.0,A,E1,Championship (Англия),2012-2013
09/03/13,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
09/03/13,0.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
09/03/13,2.0,2.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
09/03/13,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
09/03/13,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
09/03/13,1.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
09/03/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
09/03/13,2.0,1.0,A,0.0,1.0,H,E1,Championship (Англия),2012-2013
11/03/13,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
12/03/13,1.0,2.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
12/03/13,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
12/03/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
16/03/13,0.0,1.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
16/03/13,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
16/03/13,2.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
16/03/13,1.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
16/03/13,2.0,1.0,A,0.0,1.0,H,E1,Championship (Англия),2012-2013
16/03/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
16/03/13,2.0,1.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
16/03/13,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
16/03/13,2.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
16/03/13,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2012-2013
17/03/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
17/03/13,0.0,3.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
29/03/13,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
29/03/13,4.0,0.0,A,2.0,0.0,A,E1,Championship (Англия),2012-2013
29/03/13,0.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
29/03/13,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
29/03/13,3.0,3.0,D,2.0,2.0,D,E1,Championship (Англия),2012-2013
30/03/13,2.0,3.0,H,2.0,1.0,A,E1,Championship (Англия),2012-2013
30/03/13,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
30/03/13,0.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
30/03/13,2.0,2.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
30/03/13,1.0,2.0,H,1.0,0.0,A,E1,Championship (Англия),2012-2013
30/03/13,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
30/03/13,2.0,3.0,H,1.0,1.0,D,E1,Championship (Англия),2012-2013
01/04/13,0.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
01/04/13,3.0,2.0,A,3.0,0.0,A,E1,Championship (Англия),2012-2013
01/04/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
01/04/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
01/04/13,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
01/04/13,0.0,3.0,H,0.0,1.0,H,E1,Championship (Англия),2012-2013
01/04/13,2.0,1.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
01/04/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
02/04/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
02/04/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
02/04/13,1.0,0.0,A,1.0,0.0,A,E1,Championship (Англия),2012-2013
02/04/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/04/13,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/04/13,0.0,2.0,H,0.0,2.0,H,E1,Championship (Англия),2012-2013
06/04/13,1.0,1.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/04/13,1.0,3.0,H,1.0,0.0,A,E1,Championship (Англия),2012-2013
06/04/13,1.0,2.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/04/13,0.0,0.0,D,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/04/13,1.0,0.0,A,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/04/13,2.0,2.0,D,0.0,1.0,H,E1,Championship (Англия),2012-2013
06/04/13,0.0,1.0,H,0.0,0.0,D,E1,Championship (Англия),2012-2013
06/04/13,1.0,1.0,D,1.0,0.0,A,E1,Championship (Англия),2012-2013
